name,surname
Helen,Homans
Ann,Reid
S,Ali Khan
D J,Ford
M E,Glanville
Mrs W A,Conestick
Mrs A P,Obee
B J,Vears
M I,Perring
Mrs A J,Hickson
I S,Rawlings
Mrs T C,Braithwaite
S I,Bone
M L,Goscombe
J M,Nowell
B O,Noble
J S,Cotgrave
Enid,Sutton
Mrs M F,Pearse
S,Robinson
M H,Baker
H E,Britten
V,Paton Walsh
J A E,Morrison
A E,Love
A M L,Bennett
P M,Webb
N F,Billing
P,Paton Walsh
Mrs H C,Swann
J M,Warren
Bahtiye,Musluoglu
Gertrude,Beall
Sibylla,Garbrecht
Linda,Mitchell
J E,Doyle
M N,Barratt
Mrs G S,Horne
A E,Gunningham
J M,Mcculloch
Mrs S,Bowyer
J,Biles
Marlene,Nordstrom
Mrs R,Grimault
,Heywood
R,Higham
Mrs M E,Dowling
,Rendle
Jane,Edmonson
M,Murphy
A,Trigg
Betty,Cox
M,Wilson
V,Solomon
H,Holstein
P,Petitt
Beryl,Hobbs Rocavert
P,Franklin
Ilse,Ribeiro
Esme,Robertson
P J,Radford
Val,Finlayson
R,Emiliano
G,Garbrecht
Anna,Paradisi
Noemi,Basiletti
Layla,Shoukry
Habiba,El_Anany
Rawan,Abdelaziz
Naroa,Aranzabal
Victoria,Savvides
Salma,Yassin Hosny
Karolina,Novakova
Barbora,Zaviskova
Berta,Miret Avante
Ines,Costa
Raquel,Caballero Chica
Vasilisa,Borisova
Helena,Mohamed
Ariana,Geerlings
Charlotte,Biebel
Phillippa,Preugschat
Irene,Fuster Hidalgo
Anastasiya,Feklistova
Zeynep,Ilker
Sem,Hazes
,Haley
Julie,Kaczmarek
,Doniger
Lesley,Sheehan
Elizabeth,Levinson
Gabriele,Maluga
Laura,Bernard
Andrea,Meier
Kelly,Boyse
Anne,Moncany
Anita,Falcon
Georgina,Maresma
Eva,Helmersson
Stephanie,Salvides
Lillemor,Hedborg
Claudia,Gregori
Barbara,Smith
,Doriano
Barbara,Lidner
Oksana,Lifanova
Kate,Rugen
Isabelle,Sogno
Jessica,Zanelli
Nancy,Cohen
,Vaassen
Petra,Sedlackova
Sanja,Becica
Milusa,Dosedelova
Tanja,Dubravicic
Amila,Fetahagic
Dora,Zaic
Karen,Drewis
Iva,Hristova
Bogdana,Marinova
Elizabeth,Nikolova
Bogdana,Romanska
,Zdravkova
,Nochacova
S,Montano
,Homedes
,Fareh
E,Mir
,Sakiomja
B,Sanome
E,Rodenne
E,Jannone
Cathy,Miller
Yvonne,Stanton
Ingrid,Vlach
Pernilla,Svensson
Ping,Guo
,Zibrat
Belen,Castrillo
Mirella,Castella
Chihoro,Ohta
Akiko,Ohara
Val,Bandy
Joyce,Fitch
Edith,Vann
Betty,Washington
Caroline,Collins
Alice,Black
Mary Ellen,Cook
Kitty,Washington
Ann,Preston
Ellen Lee,Stephenson
Kay,Williams
Helen,Marcum
Kay,Tuckey
Barbara,Feidelson
Marilyn,Shinton
Sally,Holley
Ruth,Pate
Lucy,Wellington
Dottie,Potts
Jill,Sherwin
Patricia,Hodgson
Faith,Parker
Josephine,Spehr Jones
Verna,Ashford
Phyllis,Finn
Helen,Kingsley
Anita,Stamm
Helen,Nicolls
Hilda,Heyn
Mary,Barnard
Nancy,Fullwood
Sue,Harrison
Laura,Robertson
Doris,Sally
Adelaide,Eid
A,Cherini
Helen,Biccianti
Mrs Roger,Beavan
Mrs John,Ames
Mrs Harvey,Mcclintock
Deborah,Welsh
Mrs Robert,Curtis
Ann,Leach
Pamela,Woodworth
Joan,Faulkner
Jerry,Faulkner
Pauline,Meagher
Mrs John,Morrissey
Lucy,Henriques
Miriam,Alexander
Sheila,Piercey Summers
S,Brown
B,Bennett
K,Norman
L,Lyons
Mrs J,Manser
G,Munting
Mrs B,Henderson
D,Alcock
A,Holyman
J,Freeman
P,Oconnor
Mrs D,Davies
Martha,Schmier
A,Boyle
Katie,Whitefield
Mrs M F,Warnock
Mrs S K,Brock
R J,Garper
Mrs P,Ramsden
E M,Burrell
Mrs J M,Halford
Mrs K D,Moore
R A,Halford
Jeanette,Morfey
C,Diffen
J,Valentine
S,Malton
Mrs J,Gatenby
J M,Foster
Mrs P,Wilkins
E H,Carsten
Mrs S M,Clark
M,Bonner
E M,Ward
Mrs A,Dempster
Joy,Hibbert
Roberta,Bonardi
S T,Hart
D,Scott
Barbara,Walton
Mrs I,Smith
Anne,Layfield
Alex,Mcostrich
M,Cooke
J,Ewbank
Mrs T M,Du Buisson
Mrs J A,Burton
Wendy,Stork
P,Joyce
Margaret,Emerson
M J,Mills
V M,Osterburg
Mrs F W,Coey
D E,Eskell
Margaret,Lewis
Mrs B,Melsa
Mrs M H,Vanrenen
Mrs J A,White
Mrs A,Taussig
Georgette,Taillandier
Odette,Folweider
Jean,Kettenburg
Rosemarie,Carter
Jane,Zimmer
V,Donnelly
E M,Barnett
Mrs S C,Clark
R M,Poynder
Mrs M,Sharpe
E M,Gaskell
Pam,Bocquet
Joyce,Coles
DUPE Elsie,Gabel
Leatrice,Lentz
E,Krueger
T,Eller
Judy,Atterbury
G,Sleath
A,Braithwaite
M S,White
Nadia,Guinard
Eliane,Scholten
DUPE Arlette,De Cazalet
Peggy,Hobson
Mrs J A,Michaelides
Rose,Walsh
Mrs V G S,Gallimore
Mrs J A,Collier
P,Hill
D,Robertson
A V,Isaac
Betty,Coutts
Dorothy,Paxson
Dorothy,Robinson
,Hake
Ruby,Bixler
Betsy,Ballack
Phyllis,Wellford
Sara,Watson
Rosalind,Donnelly
Pinkie,Ager
Bonnie,Feibelman
Judy,Iselin
Marguerite,White
Diane,Hunsaker
I C,Kennedy
C,Oconnor
Mrs F,Carpenter
S,Blackwell
Mrs N,Dickenson
S,Burgess Smith
Mrs E H,Kenney
Mrs H,Goodwin
Bertha,Kipper
Mrs Inge,Hamann
Dorothy,Green
Laurie,Nath
Helen,Grawn Detwiler
Shirley,Arth
Helen,Schubert
Mrs,Rduch
Gloria,Evans
Mrs Charles,Dickey
Barbara,Mangan
Lydia,Biddle Allen
Rosalind,Greenwood
Willa,Elliott
Lucille,Maclear
Rosalie,Miller
Mrs John,Gates
Sue,Peterson
Sue,Budd
Dot,Byerley
Betty,Taylor
Mrs Ted,Eisler
Peggy,Welsh
Annette,Danenhower
Jane,Austin
Helen,Schoble
Mary,Whitaker
Claire,Smith
Betty Dean,Weston
Mrs Gerald,Rorer
Loris,Leyden
Lucy,Crampton
Mrs M,Reid
Gladys,Skidmore
Ann,Gram
Kathe,Sanders
Christiane,Eick
Mrs David,Gray
Steffi,Chapuis
Mrs B,Chamberlain
Josee,Zweiffel
D,Griffith
,Voulgaris
,Kirkinis
,Tsichlakis
Mrs,Marks
V,Georgandas
,Barkoulis
Mrs,Taqui
M,Akrivou
,Pesnikidis
Pat,Lowe
I,Cooper
Phyllis,Hunter
Kathleen,Parish
Julia,Fleet
A,Forsyth
M,Luddy
F,Tolman
C,Forrow
J,Major
Mrs,Peters
Aya,Fehr
S,Charbonnier
Nicoletta,Maino
,Tonnolli
Tinzetta,Martinoli
,Scotti
Isadore,Ding
Etta,Gillard
Diane,Kostial
Mrs D,Coetzee
Irma,Araujo
Loly,Willarello
Guillermina,Covarrubias
E,Rowe
Mrs T,Todd
Mrs E W,Barnes
Mrs V,Champion
Andree,Braun
Gaby,Zapler
Cristina,Equi
Suzanne,Boutonnet
,Pilon Fleury
,Girois
E,Finlason
Mrs R,Valentine
J,Wason
J,Motrille
Karen,Ryan
Jane,Wright
Suzanne,Green
T,Lautz
R,Renchler
Amy,Boyle
Daniela,Botti
Natalie,Crutchley
Lisa,Pearce
Marie Luz,Marin
Luz Maria,Gonzalez
Bibiana,Maradini
Gabriela,Platz
Namratha,Appa Rao
Diane,Hayne
Pasquale,Rochat
K,Lepelani
DUPE Simona,Dandrea
Natalie,Cutliffe
Kylie,Hall
Georgia,Suttie
Michaela,Hosek
Mary,Dinneen
Lisa,Pamintuan
DUPE Fiorella,Duxin
Stephanie,Harges
Hillary,Shane
Elizabeth,Evans
Lisa,Rubino
Tashiko,Takagi
Jackie,Farrell
Caroline,Dunser
Gabrielle,Dobler
Elisabetta,Pulera
Mariela,Mendez
Charlotte,Haberstrom
Christy,Blankenship
Jane,Cohodes
Sabina,Cavina
,Partenden
Ye,Yin
Anne,Winston
Lissette,Balbiers
Adela,Buscalioni
Denise,Diyan
Beckwith,Archer
Kristin,Bland
Julie,Sutton
Cindy,Buchsbaum
Pilar,Merono
Mina,Young
Carol,Boston Willis
Chongrak,Sriwood
Naoko,Terada
Wanaao,Watson
Alison,Winston
Stella,Von Troil
Rosie,Bareis
Elizabeth,Moorman
Kimberly,Uyema
Michele,Myers
Jennifer,Choi
Robin,Fujioha
Eloise,Woods
Amy,Onofrey
Elizabeth,Weaver
Rene,Renschler
Joanna,Plautz
Allison,Turner
Jeri,Ebaniz
Jo Ann,Tsuhuko
Malena,Fernandez
Lee,Elliott
Alexandra,Kopp
Heidi,Kluth
Keiko,Fukado
,Reed
Noriko,Yoshida
,Black
Jane,Packard
Yuko,Ikimoto
Annabelle,Newdick
Pam,Tuney
Bernadette,Brennan
Danielle,Tatana
Elizabeth,Kornfeld
Pramila,Khanna
Lakshmi,Merchant
Vivienne,Alexy
Cecile,Gargin
Mrs G,Human
Leela,Row
Mrs,Umbreville
B,Russell
DUPE Fay,Chamberlain
Pat,Lewis
S,Sheidow
Rona,Ryan
Mrs,Copeland
Martha,Hutchinson
Ewing,Mcallester
Catherine,Dean
Elizabeth,Leyerzoph
Khanum,Singh
Margaret,Beverly
Pat,Bell
Louise,Coley
Mrs Pat,Funk
Dorothy,Jenkins
Roma,Lemke
Ellen,Warnock
Shirley,Jackson
Madge,Exelby
Hilde,Sperling
Nancy,Dickson
Angelica,Kauffman
Katherine,Mcdermott
Betty,Brook
Margaret,Dvorak
Peggy,Richmond
Doris,Gornto
Dian,Gittens
Pat,Mille
Sunanda,Kundaji
Jaya,Kania
Mrs S,Bhatnagar
Sashikala,Bhatt
Sumitra,Nigudkar
Mithi,Bhavnani
Betty,Stewart
Stella,Gramaldi
Helen,Holmes
Joan,Dastell
Lela,Sengel
,Berdan
,Marti
,Winchell
Gladys,Wilson
Norma,Taubele
Mary,Brumerall
Nancy,Eid
Mrs Elliott,Payne
Mildred,Cambridge
Joy,Strickland
L,Lamb
,Blanchett
Jeannette,Poncelet
A,Passet
Jean,Davis
Marjorie,Sachs
Sheila,Duggan
Constance,Dengel
Lee,Goebel
Mary,Keller
Megan,Buxton Knight
Patsy,Stone
J,Mott Trille
S M,Oleary
E,Dewdney
Mrs J M,Graham
H,Wade Evans
Mrs M M,Luger
P M,Lovegrove
J M,Bates
R,Wright
B H,Bourne
D M,Boulton
J K,Tregear
J M,Richards
S M,Norris
Mrs P,Cooper
H R E,Bullen
DUPE V,Macfarlane White
Marina,Nicholas
Mrs D,Cook
Val,Buckley
Josephine,Dunn
Jane,Freeman
Catherine,Palizos
Priscilla,Watts
Carmen,Nottebohn
Mary,Carvajal
,Lucot
M E,Parker
G,Tracey
Ruth,Chitty
B,Nielsen
C,Byrne
F,Olsen
Etta,Neumann
Colette,Rosambert
A,Cowin
Audrey,Mothersole
Mrs A V,Jones
S A,Tickler
Joey,David
,Callaway
Penny,Durlac
Mrs,Staniskewska
Mrs J B,Wheeler
M,Beale
Mrs M R,King
Madge,Slaney
B,Soar
,Conway
Joan,Stork
E,Stephens
Sheila,Grubb
A,Carlisle
Mrs,Palmer
Mrs G E,Brown
Ingrid,Schmitthenner
Alice,Florian
N,Kettenburg
Lorna,Pinney
L,Endicott
L,Lindquist
Betty,Lalone
Florence,Allen
Lee,Van Keuren
V,Waldron
R,Lee
Mrs C H,Kingsley
,Malcolm
,White
S,Harrison
J,Stobart
S,Walsh Waring
Mrs A,Lefevre
Mrs P E,Gooding
Mrs M B,Betts
D M,Champness
Mrs V E,Durlinger
Mrs J B,Fulton
Mrs Martin,Davies
D,Denby
,James
Mrs,Garner
Mrs M P,Harrison
E,Spencer
I,Durst
Miriam,Rumwell
Doreen,Litherland
Paulette,Mellerio
Marcelle,Van Leer
Dorothy,Round
A,Reese
Mrs P,Gardner
Mary,Wilford
,Youatt
E,Parkes
J,Harrison
K M,Stork
J,Peach
Mrs B,Fox
P,Hindle
M A,Moore
Mrs M E,Purdey
Gilliver,Pendered
Mrs R B,Robinson
Mrs M,Hook
P M,Hitchcock
L,Spargnapani
E E,Spring
A I,Penny
L,Sykes
Mrs V,Leakey
Mrs R M,Obee
Mary,Davidson
Enid,Wilford
A L,Moran
Evelyn,Murdoch
J,Gribble
Gwen,Sterry
R,Stevenson
Mrs J P,Mcswigin
S,Thain
Mrs C,Bush
H,Atherton
J,Taper
C,Alison
J,Fincham
Betty,Cooke
Kaye,Tarrant
Lucille,Peterson
Jean,Langenberg
Ellen,Spalding
Delores,Kircher
Jane,Miller
Eleanor,Tarrant
Janet,Wallace
Angela,Schmitt
Marjorie,Roselle
Alice,Atkins
,Corre
Mualla,Gorodetski
Mrs D,Lowe
Mrs,Grey
Mrs H J,Baker
Mrs H R,Phillips
J,Cross
J,Carey
N M,Lacey
Maeve,Brennan
I,Fitzgerald
Mrs N J,Green
Mrs R,Luce
,Bek
M,Berryman
Julia,Arnold
Joyce,Hallinger
Cecile,Bowes
Hope,Knowles
Ruth,Marshall
Galina,Ivanova
Doris,Amundsen
Helen,Bartavis
Margaret,Stiel
Jean,Burritt
Mrs Gordon,Morey
Betty,Young
A,Morgan
,Anderson
J,Blackwood
B,Harrison
M G,Morris
M J D,Barton
Veronica,Brown
B H,Tudor
Mrs S P,Patinson
Mrs W,Gordon
Mrs E A,Bland
B H,Judd
A M,Parsons
A,Russell
J,Hockins
Mrs C M,Ruck
Mrs Torrance,Hunt
Mrs Alistair,Martin
Patricia,Stone
Ann,Cunningham
Mary,Stowe
Anne,Dietrich
Anne,Fennessey
Marie,Pickrell
Ethel,Wilent
Mrs Henry,Mayer
Isabelle,Melick
Polly,Holton
Mrs O,Baylis
Mrs Stanley,Rombaugh
Jean,Crook
Barbara,Fox
Isobel,Raffan
Betsy,Howard
Mrs J Basil,Mcguire
Mrs David,Harris
Ann,Dyre
Jewell,Plummer
D,Lazslo
Patricia,Cumming
Yvonne,De Kageneck
Anna,Staeger
M,Graham
Lee,Bigelow
Jody,Davenport
Lee,Palfrey
Grace,Donavan
Margaret,Boyd
Kathe,Peters
Annemarie,Tuebben
Marga,Fitting
,Nottebohm
,Klein
Henny,Buja
,Jensen
Gertruda,Volkmer
Betty,Fulton
Y,Troman
T M,Arnold
S V,Moss
P,Townley
J,Mckelvie
S,Aylward
M,Mcmordie
B,Eve
B,Butcher
Mrs K,Gwyn
A,Strachan
E,Bond
J,Calderwood
R,Mead
Mrs J,Spearing
M E,Horn
D,Cowper
Juliette,Dupaul
Doris,Ell
Pauline,Robinson
Elaine,Fildes
Pauline,Laquerre
Mrs P,Senecal
Kay,Otton
Monique,Gilbert
Janet,Rutherford
Suzanne,Bolduc
Helen,Stenstrom
Nancy,Common
Susanne,Lacasse
Monique,Langlais
Cal,Holmgreen
Nancy,Collings
Gaby,Pleau
Evelyn,Mcdermott
Francoise,Lacasse
K,Mitchell
Ruth,Porter
Andree,Gravel
,Leovic
T,Worisek
,Zamanja
,Ciffra
Lela,Backor
,Redl
,Krstonosic
,Jaskowiakowna
Irma,Poplawska
Barbara,Lance
Simone,Barbier
,Chandon Moet
A,Dudley Smith
B,Ball
D,James
O,Royds
Mrs D,Clifford
Ursula,Hoerselmann
P,Woolaston
Mrs A,Symmons
Margaret,Czuleger
Joan,Newman
M,Siegel
,Schad
Diane,Letts
,Armfield
,Hoke
Mary,Schollmeyer
Joan,Symon
Lorraine,Hayman
Bea,Springer
Joan,Fuller
Marilyn,Stevens
Ruth,Lanning
Nadine,Nichols
Claire,Vedensky
Betty,Caro
Gladys,Wegner
Trini,Cervantes
J,Ritchie
Mrs D W,Emmett
A,Midgley
Mrs J R,Mansell
Andree,Lucas
Irene,De Bondar
Isabel,Campilongo
Analia,Obarrio
M,King
H,Luke
P,Beven
C,Cox
P,Mcneeley
K,Parkinson
Dawn,Putland
Inge,Zablock
Helen,Sutherland
Monica,Nolan
Jane,Bergman
Gertrude,Bartholomew
Norma,Pritula
Phyllis,Schick
Myrtle,Clausen
Mary,Hernando
Mrs,Herbert
Jane,Guest
Bea,Massman
Ellen,Scheer
Sally,Tipton
Mildred,Sirwaitis
Virginia,Culton
Mary,Borrelli
Sara,Suchankova
Erika,Weil
Malak,Abdel Fattah
Noemie,Oliveras
Celine,Naef
,Bandel
Tracy,Treps
Janet,Thomas Griffith
Lisa,Gibson
Michelle,Gartner
Mansa,Golarsa
J,Geeman
P,Brinkworth
Julie,Brown
Julie,Welsh
Sarah,Dall
Jenny,Scardigno
Meredith,Flanner
Wendy,Frazier
Angie,Hickman
Melissa,Edwards
Nichole,Polasek
Christine,Hein
Liz Ann,Selley
Osnat,Rajuan
Dahlia,Coriat
Nelia,Kruger
Efrat,Ochana
Christine,Hill
Yang Za,Park
Gail,Gibson
Heather,Ettus
Lisa,Monaco
Daniele,Ketelar
Martina,Ghezzi
Simona,Albertazzi
Stefania,Albiosi
Darlene,Kahn
Manuela,Fink
Hanna,Bergmann
Leona,Metzenauer
Mareena,Meghani Wakely
Lotta,Holm
Christine,Giles
Karen,Marshall
Kelly,Simons
Jill,Dote
Michelle,Apra
Loesje,Ouwendijk
Karin,Vizl
Catherina,Persson
Leticia,Herrera
Alina,Pinedo
Laura,Cadena
Stephanie,Rauch
Claudia,Salsamendi
Nancy,Realme
Claudia,Herrera
Adriana,Sandoval
Annabelle,Landa
Mercedes,Fernandez Verdin
Chiara,Castellini
Alessandra,Tommasi
Alexandra,Meierhans
Anne Marie,Radstake
M,Beltgens
Inge,Dolman
Fabiola,Talayero
Aurora,Hernandez
Mary,Delano
Federika,Hugonnet
Daniela,Ghelardini
Anne,Moeller
Katrin,Schramm
Mara,Solano
Jeanine,Balbiers
Monica,Pons
Dana,Cherebetin
Debbie,Daniel
Emily,Schuette
Nina,Castillejo
Susanne,Kotzmeier
Nicole,Zueger
Heike,Tiemann
Yasuko,Yoshida
Janet,Kinoshita
Sandra,Marques
Susana,Marques
Madlene,Stephanova
Romiana,Katzakova
Rossitza,Kotseva
Dessi,Bojilova
Velislava,Dencheva
Eva,Krasteva
Silvia,Dadcheva
Maria Dolores,Lucas
Irene,Sulcova
Sandra,Casas
Adriana,Bello
Maria Eugenia,Vento
Yolanda,Castillo
Ana Karen,Savetichin
Billie,Mayer
Nelly,Pardo
Maria Teresa,Franco
Brenda,Niemeyer
Adriana,Diaz
Florita,Gomez
Andreina,Schael
Leticia,Omana
Maria Isabel,Santeugini
Nathalie,Acacio
Janette,Kizer
Patricia,Cuggioni
Rosa Maria,Santeugini
Camilla,Ohrman
Denisa,Claassen
Marianne,Sjoberg
Linda,Luksetic
Mrs,Bibb
Mrs,Cochran
Nina,Majoli
Su More,Lin
Su Fen,Lai
Ju Min,Jen
Fan Ling,Lin
Su Sing,Lin
Yolande,Rosberg
Vanessa,Holler
Liliana,Harin
Gloria,Arango
Maria Jose,Jimenez
Maria Teresa,Escobar
Marta Carmen,Arbelaez
Monica,Sara
Adriana,Marin
Yoka,Hirota
Susan,Mccarthy
Rose,Thomas
Janet,Washington
Carrie,Quiocho
Caroline Isabe,Neuprez
Jeanette,Del Valle
,Gnofrey
Tracy,Bradshaw
Andrea,Calvert
Louise,Shephard
Sandra,Campbell
Emma,Peetz
Sioux,Ramseyer
Jin,Liu
Claire,Bateman
Laura,Albano
Kathy,Peterson
Teal,Lane
Mariali,Vega
Karin,Mayer
Sofia,Rafael
Zehavit,Galon
Estelle,Venter
Rosanne,Dold
Janet,Kock
Adele,Pearson
Jackie,Booth
Carolyn,Tregoning
Bridget,Visee
Cristina,Rossi
Giedra,Paiva
Jane,Soderlund
Jurne,Viljoen
Derryn,Haygarth
G,Mason
L,Nottage
J,Hazelgrove
Sybil,Sheidow
V,Macfarlane White
Faith,Mclaughlin
Elinor,Shaw
Joan,Miller
Jessie,Burns
Mavis,Kerr
Gloria,Rustum
D,Mason
C,Nottage
Bettie,Redwood
Patricia,Parkinson
Mrs,Haslar
Melba,Hires
Irma,Maas
E,Brown
Lilian,Lopaus
Anne,Drye
Shirley,Rider
Norma,Depperman
Kay,Stammers
Alice,Weiwers
Ann,Chamberlain
,Hearn
Ann,Lavendar
Louise,Darlington
Eunice,Evers
Judy,Barta
Mrs Tilda,Miller
Grace,Chandler
Margaret,Trudeau
Betty,Nicrosi
Mrs,Andrews
Nan,Krieger
Cecile,Greene
Pat,Treeman
Cleo,Hughes
Gerry,Shearer
Jackie,Brow
Bonnie,Jackson
J,Demos
Lily,Oleary
Olive,Craze
B,Hale
Betty,Slater
P,Van Der Vyver
Mrs V,Van Aswegen
J,Rees
Gertrude,Valentine Brown
Margaret,Morphew
B,Foley
Mrs E,Adams
Mrs,Ross Munro
F,Jackson
Nellie,Quattlebaum
Wally,San Donnino
Mrs B,Gourlay
H,Bennett
Heather,Hargreave
B,Bligh
G M,Mansell
Phyllis,Lowe
S E,Silverstone
A C M,Taylor
M F,Paish
Mrs M A,Edney
Jean,Moss
Mrs P A,Wilson
M E,Jarvis
Mary,Stephens
G M,Billing
V E,Mchugo
G,Gardiner
,Woodridge
Marion,Vernon
Mrs W E,Thickett
DUPE Betty,Uber
,Carter
Mrs R A,Greateux
Jennifer,Mead
Mrs J,Murphy
A,White
I,Watson
Erica,Percival
Natalie,Zinovieff
Betty,Soames
Isabelle,Bitterling
C,Shephard
Jacque,Virgil
Mrs J D,Cleland
Eleanora,Campo
Mary Lou,Gates
Elena,Humberg
E,De Christiani
Phyllis,De Daza
Blanca,De Varela
Anne,Martindale
Edna,Talton
Mrs C,Moeller
A,Delagrave
Mrs E,Corbyn
P,Hodson
,Henshall
D,Levy
,Williams
,Feetham
,Brooks
,Spenser
,Mitchell
,Armstrong
,Slater
,Taylor
Mrs T,Van Dalsum
Mrs E,Hoyer
Mrs I,Kiek
Shelly,Rodway
N,Cooper
Joan,Hartigan
Gladys,Lewis
S,Johnston
Mrs L,Black
Sarah,Mcchrystal
Margot,Stewart
Lesley,Fulton
Noreen,Haney
Pat,Wolfsken
Linda,Roberts
D,Whitney
L,Mcneil
Jeri,Jackson
G,Robinson
Anita,Kime
,Stokes
Rosemary,Smith Mobbs
,Speraing
A W,Holm
M,Bell
Adeline,Butkus
Louanne,Early
Barbara,Beckel
Mary,Koltes
Alice,Eells
Mary,Hrdlicka
Ruth,Salzman
Fran,Odonnell
Violet,Kastl
M,Maier
Luzia,Studer
Mrs Marie,Weber
Beverly,Siebert
Daisy,Grey
Martha,Miller
Phyllis,Schneider
Ann,Parry Tillman
Anne,Leduc
Helen,Scobble
Cecilia,Riegel
Emily,Wallace
Margaret,Schoble
,Mcmilligan
Emily,Dorrance
Frances,Lee
Dezsone,Hidassy
Patricia,Skidmore
,Reese
Marjorie,Aris
Vida,Large
Argyll,Rice
Isabel,Hart
Katherine,Coolidge
Marjorie,Morris
Louise,Warfield
Rachel,Francke
,Zimmermann
Maria,Von Ende Pflugner
Gertrude,Rosenthal
Daisy,Gary
Dorothy,Davis
B,Rigano
Mrs W S A,Hann
Nora,Maingay
Mrs I,Dickey
Mrs M,Davis
Faye,Tyter
Edith,Wild
J,Carr
Susan,Noel
Virginia,Strub
DUPE Margaret,Czuleger
Jessie,Lalone
Hella,Kovac
,Polzin
,Volgmann
,Flad
,Siebert
,Voss
,Jacke
,Goers
,Stein
,Elbel
,Kinel
,Volkmann
Paula,Seiffert
,Heidmann
,Stuebinger
,Becker
Anneliese,Frisch
,Trommlitz
,Mueller Hahn
,Lehmann
,Mente
,Schroeder
,Aster
,Frick
,Schmid
,Bley
,Neubauer
,Hobohm
,Kisse
,Barz
Bessie,Pickett
Kay,Dimmick
Elda,Peralta
Mignon,De Plaza
,Rodriguez
Mrs D J,Thompson
Mrs A M,Platt
Mrs J,Thompson
Mrs W M,Cooper
Olga,Haycraft
June,Lea
Jill,Richie
Lil,Corbett
DUPE Elaine,Becroft
Moira,Bleazard
Betty,Potter
Diana,Calder
Dawn,Kent
Mrs,Rudnai
Jean,Excelby
M,Hollow
Hazel,Elligett
J,Watt
Barbara,Roop
Peggy,Markel
Carol,Deuser
Josephine,Marschel
Phyline,Kerr
Dolly,Harris
Alice,Walton
Sara,Moore
Aruzhan,Sagandikova
Aiya,Nupbay
Ademi,Amankeldi
Mariya,Dolzhenko
Alexandra,Azarko
Sopiko,Tsitskishvili
Andrea Maria,Artimedi
Valerie,Griffejoen
Lojan,Shaker
Clotilde,Cobianchi
Margherita,Viglietti
Maia,Stallworthy
Elena,Arenas Guisasola
Cristina,Diaz Adrover
Joana,Schulten
Asima,Sazanova
Daria,Butsko
Elena,Kim
Sophia Natalya,Baranov
Erkezhan,Arystanbekova
Yuliya,Klimova
Elizaveta,Gnilozubova
Margarita,Andreyuk
Alina,Nesmianovych
Adel,Ismagylova
Linda,Ajimi
Sena,Varol
Chris,Seiffert
Anne Marie,Watson
Anja,Michailoff
Bente,Bomark
Laura,Maennistoe
Annika,Holmblad
So Young,Lee
Carole,Boshouwers
Dana,Zanville
Rochelle,Morrison
Kristina,Soderquist
Julie,Downes
Wendy,Parker
M,Davey
Karen,Treloar
R,Logan
Leigh,Mckechnie
M,Erlan
Sharon,Hambly
L,Treloar
Tania,Marshall
Cherie,Miller
Carina,Romano
Daniela,Petrovic
Mary,Boothby
Isabelle,Stenger
B,Auclair
Vanne,Akagi
Aileen,Smith
Fanny,Yeor
Samantha,Armitage
Dana,Carmi
Amy,Walsh
Michal,Iflach
Sharon,Fleisher
Nicole,Livingston
Karen,Robinson
Joanne,Tsako
Nancy,Roe
Carol,Wabon
Shannon,Kagawa
Amanda,Nall
Teresa,Catlin
Nadia,Bindler
Barbara,Klassek
Petra,Hentschl
Heike,Sommer
Diana,Van Gulick
Claudia,Singer
Valentina,Curpene
Sandy,Erwin
Margaret,Faughnan
Christina,Sirianni
Rebecca,Nevarez
Roberta,Campana
Sonsoles,Hurtado
Kay,Tittle
Page,Bates
Cece,Cahill
Karin,Van Damme
Saskia,Hermans
Isabelle,Dumont
Greet,Vervloet
Caroline,Nuprez
Pamela,Anderson
M,Stroenhasen
Anne Louise,Shoedin
Anneli,Oehrnstett
Panilla,Toersless
Isabelle,Mattiasson
Anna,Hallgren
Annika,Dunstroen
Raisa,Remandaban
Phyllis,Zilm
Elisa,Quijano
Sandra,Banuelos
Myrna,Rocha
Michele,Sniffen
Claudia,Steffen
,Finnerman
Elisabetta,Pulero
Christy,Cherry
Chris,Karges
Leana,Matzennauer
Lisa,Jones
Amy,Tarkleson
Stefania,Bochicchio
Nora,Breen
Daniela,Klurman
Stefania,Bertucelli
Helene,Udberg
Brigette,Pardoel
Madelyn,Damen
Yoke,Ritman
Alexandra,Weller
Eveline,Hamers
Helen,Schildknecht
Sandra,Helbig
Katharina,Schlensker
Barbara,Mocke
Ellen,Fanser
Sylvia,Aldinger
Luminita,Salajan
Sandra,Schultheis
Maria,Moran
Christiane,Irsig
Carol,Kintrup
Nicole,Schmidt
Marion,Kleinknecht
Christine,Latuske
Gaby,Lulieg
Claudia,Bloch
Britta,Havermann
Alexandra,Grunow
Silke,Heines
Barbara,Seeger
Jill,Greenwood
Martina,Schmidt
Silke,Weispfennig
Kristel,Van Inpe
Birgit,Diemer
Marianne,Van Damme
Marianne,Vermijlen
Anne,Frankinet
Michelieu,Bosman
Ilse,Veldeman
Carmela,Burri
Else,De Preter
G,Mertens
Annick,Claes
Tanja,Van De Putte
Millie,Didio
Luisa,Capello
Nancy,Breen
Meredith,Lukoff
Tracy,Bankston
Ashley,Stowe
Michelle,Cho Chu
