tourney_id,old_tourney_id,date_id,tourney_name,surface,draw_size,tourney_level,tourney_spectators,tourney_revenue
3812,2018-W-WITF-UZB-01A-2018,20180423,Karshi $25K,Hard,32,25,2798,597576.84
3813,2018-W-WITF-UZB-02A-2018,20180528,Andijan $25K,Hard,32,25,4362,788523.59
3814,2018-W-WITF-UZB-03A-2018,20180604,Namangan $25K,Hard,32,25,4305,912346.56
3815,2018-W-WITF-UZB-04A-2018,20180618,Fergana $25K,Hard,32,25,3417,552759.64
3816,2018-W-WITF-AUS-09A-2018,20180917,Cairns $25K,Hard,31,25,1556,310800.11
3817,2018-W-WITF-ISR-05A-2018,20180514,Tiberias $15K,Hard,31,15,3331,565785.8
3818,2018-W-WITF-CHN-19A-2018,20180924,Anning 15K,Clay,32,15,4285,936136.2
3819,2018-W-WITF-CZE-09A-2018,20180924,Brno 15K,Clay,32,15,2798,645956.99
3820,2018-W-WITF-EGY-19A-2018,20180924,Cairo 15K,Clay,32,15,3509,628889.93
3821,2018-W-WITF-ESP-20A-2018,20181001,Telde - L.P De Gran Canaria 15K,Clay,32,15,3269,632211.28
3822,2018-W-WITF-ESP-25A-2018,20181112,Castellon 15K,Clay,32,15,3193,577045.06
3823,2018-W-WITF-FIN-01A-2018,20180723,Tampere 15K,Clay,32,15,3095,453845.14
3824,2018-W-WITF-GER-15A-2018,20180903,Badenweiler 15K,Clay,32,15,3215,557253.42
3825,2018-W-WITF-TUN-23A-2018,20180618,Hammamet 15K,Clay,32,15,2952,660844.75
3826,2018-W-WITF-TUN-33A-2018,20181001,Monastir 15K,Hard,32,15,2886,415498.42
3827,2018-W-WITF-TUN-34A-2018,20181008,Monastir 15K,Hard,32,15,3777,829047.25
3828,2018-W-WITF-TUR-36A-2018,20181126,Antalya 15K,Hard,32,15,2793,684732.92
3829,2018-W-WITF-USA-32A-2018,20180924,Hilton Head Island SC 15K,Clay,32,15,4052,732628.02
3830,2019-1059,20191111,Taipei,Hard,32,C,2722,443410.22
3831,2019-1103,20190225,Indian Wells 125K,Hard,64,C,7555,1315296.12
3832,2019-1104,20190422,Anning,Clay,32,C,3264,744863.72
3833,2019-2001,20191111,Houston,Hard,64,C,5691,1046990.04
3834,2019-2002,20190311,Guadalajara,Hard,32,C,3297,606437.79
3835,2019-2003,20190708,Bastad,Clay,32,C,3105,559907.57
3836,2019-2004,20190729,Karlsruhe,Clay,32,C,2990,587901.14
3837,2019-2007,20190902,New Haven,Hard,64,C,7070,1693538.95
3838,2019-W-ITF-ARG-01A-2019,20190909,W15 Buenos Aires,Clay,32,15,3581,725052.68
3839,2019-W-ITF-ARG-02A-2019,20190916,W15 Buenos Aires,Clay,32,15,2751,667764.61
3840,2019-W-ITF-ARG-03A-2019,20191007,W15 Buenos Aires,Clay,32,15,2859,464061.45
3841,2019-W-ITF-AUS-01A-2019,20181231,W25 Playford,Hard,32,25,1982,343170.58
3842,2019-W-ITF-AUS-02A-2019,20190121,W60 Burnie,Hard,32,60,3604,614803.61
3843,2019-W-ITF-AUS-03A-2019,20190128,W60 Launceston,Hard,32,60,3365,790263.77
3844,2019-W-ITF-AUS-04A-2019,20190211,W15 Port Pirie,Hard,32,15,3243,558383.46
3845,2019-W-ITF-AUS-05A-2019,20190218,W15 Perth,Hard,32,15,2483,507586.04
3846,2019-W-ITF-AUS-06A-2019,20190304,W25 Mildura,Grass,32,25,3513,554326.94
3847,2019-W-ITF-AUS-07A-2019,20190318,W25 Canberra,Clay,32,25,2787,496646.49
3848,2019-W-ITF-AUS-08A-2019,20190325,W25 Canberra,Clay,32,25,2481,549561.76
3849,2019-W-ITF-AUS-09A-2019,20190916,W25 Cairns,Hard,32,25,3764,776161.58
3850,2019-W-ITF-AUS-10A-2019,20190923,W60 Darwin,Hard,32,60,3438,744506.97
3851,2019-W-ITF-AUS-11A-2019,20190930,W25 Brisbane,Hard,32,25,1882,320336.09
3852,2019-W-ITF-AUS-12A-2019,20191007,W25 Toowoomba,Hard,32,25,1930,376714.64
3853,2019-W-ITF-AUS-13A-2019,20191021,W60 Bendigo,Hard,32,60,2957,503006.87
3854,2019-W-ITF-AUS-14A-2019,20191028,W60 Playford,Hard,32,60,3163,413319.12
3855,2019-W-ITF-AUT-01A-2019,20190826,W25 Vienna,Clay,32,25,2871,502113.92
3856,2019-W-ITF-AUT-01B-2019,20190909,W25 St Poelten,Clay,32,25,2914,651442.27
3857,2019-W-ITF-BEL-01A-2019,20190729,W15 Knokke,Clay,32,15,3460,566939.36
3858,2019-W-ITF-BEL-02A-2019,20190805,W25 Koksijde,Clay,32,25,3484,738544.01
3859,2019-W-ITF-BEL-03A-2019,20190819,W15 Wanfercee Baulet,Clay,32,15,4936,711175.64
3860,2019-W-ITF-BIH-01A-2019,20190603,W15 Banja Luka,Clay,32,15,3158,659179.39
3861,2019-W-ITF-BLR-01A-2019,20190603,W25 Minsk,Clay,32,25,3178,689113.37
3862,2019-W-ITF-BLR-02A-2019,20190610,W25 Minsk,Clay,32,25,3196,691899.68
3863,2019-W-ITF-BLR-03A-2019,20191111,W25 Minsk,Hard,32,25,3280,686680.95
3864,2019-W-ITF-BOL-01A-2019,20190805,W15 Santa Cruz de la Sierra,Clay,30,15,2853,637349.03
3865,2019-W-ITF-BRA-01A-2019,20190311,W25 Sao Paulo,Clay,32,25,2681,513450.6
3866,2019-W-ITF-BRA-02A-2019,20190318,W25 Curitiba,Clay,32,25,3381,622775.4
3867,2019-W-ITF-BRA-03A-2019,20190325,W25 Campinas,Clay,32,25,2714,506569.85
3868,2019-W-ITF-BRA-04A-2019,20190923,W15 Sao Paulo,Clay,32,15,2416,472022.6
3869,2019-W-ITF-BUL-01A-2019,20190930,W15 Sozopol,Hard,32,15,3583,673357.72
3870,2019-W-ITF-CAN-01A-2019,20190708,W25 Saskatoon,Hard,32,25,4501,930909.34
3871,2019-W-ITF-CAN-02A-2019,20190812,W100 Vancouver,Hard,32,100,2506,597226.99
3872,2019-W-ITF-CAN-03A-2019,20191028,W60 Toronto,Hard,32,60,3375,556887.85
3873,2019-W-ITF-CAN-04A-2019,20190715,W25 Gatineau,Hard,32,25,3141,610565.19
3874,2019-W-ITF-CAN-06A-2019,20191021,W60 Saguenay,Hard,32,60,2595,598965.02
3875,2019-W-ITF-CHI-01A-2019,20191104,W60 Colina,Clay,32,60,3697,971757.44
3876,2019-W-ITF-CHI-02A-2019,20190930,W15 Santiago,Clay,32,15,2774,514015.93
3877,2019-W-ITF-CHN-01A-2019,20190218,W15 Nanchang,Clay,32,15,3156,846790.26
3878,2019-W-ITF-CHN-02A-2019,20190225,W15 Nanchang,Clay,32,15,3806,764505.13
3879,2019-W-ITF-CHN-03A-2019,20190304,W15 Nanchang,Clay,32,15,3945,696632.48
3880,2019-W-ITF-CHN-04A-2019,20190311,W60 Shenzhen,Hard,32,60,2588,524202.82
3881,2019-W-ITF-CHN-05A-2019,20190318,W15 Xiamen,Hard,32,15,2852,704160.22
3882,2019-W-ITF-CHN-07A-2019,20190506,W60 Luan,Hard,32,60,3111,592521.93
3883,2019-W-ITF-CHN-08A-2019,20190513,W25 Wuhan,Hard,32,25,3424,716901.72
3884,2019-W-ITF-CHN-09A-2019,20190527,W25 Luzhou,Hard,32,25,2864,594250.84
3885,2019-W-ITF-CHN-10A-2019,20190603,W25 Shenzhen,Hard,32,25,2289,433436.4
3886,2019-W-ITF-CHN-11A-2019,20190610,W25 Hengyang,Hard,32,25,3500,677384.09
3887,2019-W-ITF-CHN-12A-2019,20190624,W25 Naiman,Hard,32,25,3747,644270.09
3888,2019-W-ITF-CHN-13A-2019,20190701,W25 Tianjin,Hard,32,25,3155,647352.18
3889,2019-W-ITF-CHN-14A-2019,20190708,W25 Ulanqab,Hard,32,25,3683,762534.87
3890,2019-W-ITF-CHN-15A-2019,20190715,W25 Qujing,Hard,32,25,4193,755076.45
3891,2019-W-ITF-CHN-16A-2019,20190812,W25 Huangshan,Hard,32,25,2968,474754.28
3892,2019-W-ITF-CHN-17A-2019,20190819,W25 Guiyang,Hard,32,25,3745,734675.66
3893,2019-W-ITF-CHN-18A-2019,20190826,W60 Jinan,Hard,32,60,4113,752560.76
3894,2019-W-ITF-CHN-19A-2019,20190902,W60 Changsha,Clay,32,60,3103,733891.77
3895,2019-W-ITF-CHN-20A-2019,20190909,W15 Anning,Clay,32,15,3481,739422.35
3896,2019-W-ITF-CHN-21A-2019,20190916,W15 Anning,Clay,32,15,3325,580959.99
3897,2019-W-ITF-CHN-22A-2019,20190923,W15 Anning,Clay,32,15,3501,740224.83
3898,2019-W-ITF-CHN-23A-2019,20191014,W100 Suzhou,Hard,32,100,3531,875679.22
3899,2019-W-ITF-CHN-24A-2019,20191021,W25 Nanning,Hard,32,25,2860,606520.09
3900,2019-W-ITF-CHN-25A-2019,20191028,W60 Liuzhou,Hard,32,60,3433,805321.85
3901,2019-W-ITF-CHN-26A-2019,20191104,W100 Shenzhen,Hard,32,100,3555,991361.02
3902,2019-W-ITF-COL-01A-2019,20190422,W15 Bucaramanga,Clay,32,15,3408,617796.45
3903,2019-W-ITF-COL-03A-2019,20191021,W25 Cucuta,Clay,32,25,3944,788465.16
3904,2019-W-ITF-COL-04A-2019,20191028,W15 Bogota,Clay,32,15,2655,478605.7
3905,2019-W-ITF-CRO-01A-2019,20190506,W15 Tucepi,Clay,32,15,3399,695117.2
3906,2019-W-ITF-CRO-02A-2019,20190902,W60 Zagreb,Clay,32,60,2477,605603.92
3907,2019-W-ITF-CZE-01A-2019,20190617,W60 Stare Splavy,Clay,32,60,3253,553119.91
3908,2019-W-ITF-CZE-02A-2019,20190610,W25 Prerov,Clay,32,25,3636,733744.37
3909,2019-W-ITF-CZE-03A-2019,20190722,W60 Prague,Clay,32,60,1664,341729.85
3910,2019-W-ITF-CZE-04A-2019,20190715,W25 Olomouc,Clay,32,25,2720,432595.96
3911,2019-W-ITF-CZE-07A-2019,20190805,W15 Olomouc,Clay,32,15,3246,735916.48
3912,2019-W-ITF-CZE-08A-2019,20190826,W25 Prague,Clay,32,25,3541,620845.87
3913,2019-W-ITF-CZE-09A-2019,20190902,W25 Prague,Clay,32,25,3156,574909.52
3914,2019-W-ITF-CZE-10A-2019,20190909,W25 Frydek Mistek,Clay,32,25,2258,357590.56
3915,2019-W-ITF-CZE-11A-2019,20190923,W25 Brno,Clay,32,25,3398,551536.95
3916,2019-W-ITF-CZE-12A-2019,20191125,W15 Milovice,Hard,32,15,3261,781635.0
3917,2019-W-ITF-CZE-13A-2019,20191202,W15 Jablonec nad Nisou,Carpet,32,15,4311,846833.17
3918,2019-W-ITF-ECU-01A-2019,20190415,W15 Guayaquil,Clay,32,15,3329,647105.41
3919,2019-W-ITF-ECU-02A-2019,20190812,W25 Guayaquil,Clay,32,25,4671,863706.81
3920,2019-W-ITF-ECU-03A-2019,20190819,W25 Guayaquil,Clay,32,25,3471,617103.2
3921,2019-W-ITF-EGY-01A-2019,20190121,W15 Sharm El Sheikh,Hard,32,15,4442,1002640.14
3922,2019-W-ITF-EGY-02A-2019,20190128,W15 Sharm El Sheikh,Hard,32,15,2857,566835.16
3923,2019-W-ITF-EGY-03A-2019,20190204,W15 Sharm El Sheikh,Hard,32,15,3883,661464.69
3924,2019-W-ITF-EGY-04A-2019,20190211,W15 Sharm El Sheikh,Hard,32,15,3502,827078.36
3925,2019-W-ITF-EGY-05A-2019,20190218,W15 Sharm El Sheikh,Hard,32,15,3573,747008.85
3926,2019-W-ITF-EGY-06A-2019,20190225,W15 Sharm El Sheikh,Hard,32,15,3705,785002.77
3927,2019-W-ITF-EGY-07A-2019,20190304,W15 Sharm El Sheikh,Hard,32,15,2145,418297.82
3928,2019-W-ITF-EGY-08A-2019,20190311,W15 Sharm El Sheikh,Hard,32,15,3503,539346.41
3929,2019-W-ITF-EGY-09A-2019,20190318,W15 Sharm El Sheikh,Hard,32,15,2993,485115.93
3930,2019-W-ITF-EGY-10A-2019,20190325,W15 Sharm El Sheikh,Hard,32,15,2997,750551.05
3931,2019-W-ITF-EGY-11A-2019,20190401,W15 Sharm El Sheikh,Hard,32,15,2984,531605.07
3932,2019-W-ITF-EGY-12A-2019,20190408,W15 Sharm El Sheikh,Hard,32,15,3671,682901.52
3933,2019-W-ITF-EGY-13A-2019,20190415,W15 Cairo,Clay,32,15,3305,751276.65
3934,2019-W-ITF-EGY-14A-2019,20190422,W15 Cairo,Clay,32,15,4308,917965.8
3935,2019-W-ITF-EGY-15A-2019,20190429,W15 Cairo,Clay,32,15,5627,1378907.29
3936,2019-W-ITF-EGY-16A-2019,20190909,W15 Cairo,Clay,32,15,2859,580880.19
3937,2019-W-ITF-EGY-17A-2019,20190916,W15 Cairo,Clay,32,15,3375,749000.35
3938,2019-W-ITF-EGY-18A-2019,20190923,W15 Cairo,Clay,32,15,1622,364777.44
3939,2019-W-ITF-EGY-20A-2019,20191202,W15 Cairo,Clay,32,15,3891,885863.35
3940,2019-W-ITF-EGY-21A-2019,20191209,W15 Cairo,Clay,32,15,3943,855423.03
3941,2019-W-ITF-EGY-22A-2019,20190930,W15 Sharm El Sheikh,Hard,32,15,4070,792005.67
3942,2019-W-ITF-EGY-23A-2019,20191007,W15 Sharm El Sheikh,Hard,32,15,2045,465834.39
3943,2019-W-ITF-EGY-24A-2019,20191014,W15 Sharm El Sheikh,Hard,32,15,3607,881978.97
3944,2019-W-ITF-EGY-25A-2019,20191021,W15 Sharm El Sheikh,Hard,32,15,3180,512711.63
3945,2019-W-ITF-EGY-26A-2019,20191028,W15 Sharm El Sheikh,Hard,32,15,1865,299144.35
3946,2019-W-ITF-EGY-27A-2019,20191104,W15 Sharm El Sheikh,Hard,32,15,3871,977914.38
3947,2019-W-ITF-EGY-28A-2019,20191111,W15 Sharm El Sheikh,Hard,32,15,3593,564551.59
3948,2019-W-ITF-EGY-29A-2019,20191118,W15 Sharm El Sheikh,Hard,32,15,5646,1427555.99
3949,2019-W-ITF-ESP-01A-2019,20190121,W15 Manacor,Clay,32,15,2803,498606.39
3950,2019-W-ITF-ESP-02A-2019,20190128,W15 Manacor,Clay,32,15,2273,417674.58
3951,2019-W-ITF-ESP-03A-2019,20190204,W15 Palmanova,Clay,32,15,3804,698252.6
3952,2019-W-ITF-ESP-04A-2019,20190429,W60 Les Franqueses del Valles,Hard,32,60,3712,761783.25
3953,2019-W-ITF-ESP-05A-2019,20190513,W60 La Bisbal D'Emporda,Clay,32,60,2242,469661.84
3954,2019-W-ITF-ESP-06A-2019,20190610,W60 Barcelona,Clay,32,60,3141,663487.88
3955,2019-W-ITF-ESP-07A-2019,20190506,W25 Monzon,Hard,32,25,2923,572398.98
3956,2019-W-ITF-ESP-08A-2019,20190527,W25 Santa Margarita de Montbui,Hard,32,25,4615,833809.34
3957,2019-W-ITF-ESP-09A-2019,20190617,W25 Madrid,Hard,32,25,3381,711065.0
3958,2019-W-ITF-ESP-10A-2019,20190923,W60 Valencia,Clay,32,60,3969,892813.25
3959,2019-W-ITF-ESP-11A-2019,20190708,W25 Getxo,Clay,32,25,3573,926183.68
3960,2019-W-ITF-ESP-12A-2019,20190715,W15 Don Benito Badajoz,Carpet,32,15,3810,670084.99
3961,2019-W-ITF-ESP-13A-2019,20190624,W15 Madrid,Hard,32,15,2628,472746.07
3962,2019-W-ITF-ESP-14A-2019,20190722,W25 Vitoria Gasteiz,Hard,32,25,2756,607576.53
3963,2019-W-ITF-ESP-15A-2019,20190729,W25 El Espinar Segovia,Hard,32,25,2681,625323.94
3964,2019-W-ITF-ESP-16A-2019,20190805,W25 Las Palmas de Gran Canaria,Clay,32,25,3835,748891.21
3965,2019-W-ITF-ESP-17A-2019,20190812,W25 Las Palmas de Gran Canaria,Clay,32,25,4492,881162.33
3966,2019-W-ITF-ESP-18A-2019,20190902,W25 Marbella,Clay,32,25,3389,575401.13
3967,2019-W-ITF-ESP-19A-2019,20190909,W15 Ceuta,Hard,30,15,2013,500909.86
3968,2019-W-ITF-ESP-20A-2019,20190916,W15 Melilla,Clay,32,15,3709,787896.95
3969,2019-W-ITF-ESP-22A-2019,20191014,W25 Seville,Clay,32,25,4253,889077.31
3970,2019-W-ITF-ESP-23A-2019,20191007,W25 RibaRoja de Turia,Clay,32,25,4791,1051653.06
3971,2019-W-ITF-EST-01A-2019,20190715,W15 Parnu,Clay,32,15,3126,655103.01
3972,2019-W-ITF-EST-02A-2019,20191104,W15 Parnu,Hard,32,15,2874,486742.8
3973,2019-W-ITF-FIN-01A-2019,20190722,W15 Tampere,Hard,32,15,3394,807527.64
3974,2019-W-ITF-FIN-02A-2019,20190729,W15 Savitaipale,Clay,32,15,4576,937451.44
3975,2019-W-ITF-FRA-01A-2019,20190121,W60 Andrezieux Boutheon,Hard,32,60,3824,689881.33
3976,2019-W-ITF-FRA-02A-2019,20190107,W15 Fort de France Martinique,Hard,32,15,3319,627368.84
3977,2019-W-ITF-FRA-03A-2019,20190114,W25 Petit Bourg Guadeloupe,Hard,32,25,3328,785302.27
3978,2019-W-ITF-FRA-04A-2019,20190204,W25 Grenoble,Hard,32,25,3636,961627.94
3979,2019-W-ITF-FRA-05A-2019,20190225,W25 Macon,Hard,32,25,1819,423719.1
3980,2019-W-ITF-FRA-06A-2019,20190304,W15 Amiens,Clay,32,15,3913,763369.13
3981,2019-W-ITF-FRA-07A-2019,20190311,W15 Gonesse,Clay,32,15,3402,731936.9
3982,2019-W-ITF-FRA-08A-2019,20190318,W15 Le Havre,Clay,32,15,3020,665623.37
3983,2019-W-ITF-FRA-09A-2019,20190325,W60 Croissy Beaubourg,Hard,32,60,2749,617993.71
3984,2019-W-ITF-FRA-10A-2019,20190708,W100 Contrexeville,Clay,32,100,3745,702893.5
3985,2019-W-ITF-FRA-11A-2019,20190715,W80 Biarritz,Clay,32,80,3979,889793.35
3986,2019-W-ITF-FRA-12A-2019,20190506,W80 Cagnes Sur Mer,Clay,32,80,3082,637986.63
3987,2019-W-ITF-FRA-13A-2019,20190513,W60 Saint Gaudens,Clay,32,60,4496,941040.75
3988,2019-W-ITF-FRA-14A-2019,20190408,W25 Calvi,Hard,32,25,3071,643706.31
3989,2019-W-ITF-FRA-15A-2019,20190916,W60 Saint Malo,Clay,32,60,4259,991491.66
3990,2019-W-ITF-FRA-16A-2019,20191021,W80 Poitiers,Hard,32,80,3131,589925.53
3991,2019-W-ITF-FRA-17A-2019,20190617,W25 Montpellier,Clay,32,25,1893,348795.98
3992,2019-W-ITF-FRA-18A-2019,20190624,W25 Perigueux,Clay,32,25,2753,473015.77
3993,2019-W-ITF-FRA-19A-2019,20190701,W25 Denain,Clay,32,25,3981,889706.85
3994,2019-W-ITF-FRA-20A-2019,20190715,W15 Dijon,Hard,32,15,4523,756481.02
3995,2019-W-ITF-FRA-21A-2019,20190722,W15 Les Contamines Montjoie,Hard,32,15,2627,444137.07
3996,2019-W-ITF-FRA-22A-2019,20191028,W60 Nantes,Hard,32,60,2876,610017.61
3997,2019-W-ITF-FRA-23A-2019,20190909,W15 Dijon,Clay,32,15,3333,680547.02
3998,2019-W-ITF-FRA-24A-2019,20190923,W25 Clermont Ferrand,Hard,32,25,2743,718873.67
3999,2019-W-ITF-FRA-25A-2019,20190930,W15 Andrezieux Boutheon,Hard,32,15,3213,793814.99
4000,2019-W-ITF-FRA-26A-2019,20191007,W25 Cherbourg en Cotentin,Hard,32,25,4302,957165.37
4001,2019-W-ITF-FRA-28A-2019,20191104,W25 St Etienne,Hard,32,25,3540,591033.5
4002,2019-W-ITF-GBR-01A-2019,20190218,W25 Glasgow,Hard,32,25,4217,697132.63
4003,2019-W-ITF-GBR-01B-2019,20190916,W25 Roehampton,Hard,32,25,1658,322186.99
4004,2019-W-ITF-GBR-01C-2019,20190923,W25 Roehampton,Hard,32,25,3521,770471.27
4005,2019-W-ITF-GBR-02A-2019,20190211,W60 Shrewsbury,Hard,32,60,2220,506792.34
4006,2019-W-ITF-GBR-03A-2019,20190401,W25 Bolton,Hard,32,25,2859,557251.13
4007,2019-W-ITF-GBR-04A-2019,20190408,W25 Sunderland,Hard,32,25,2380,355042.88
4008,2019-W-ITF-GBR-05A-2019,20190603,W100 Surbiton,Grass,32,100,2877,586870.55
4009,2019-W-ITF-GBR-06A-2019,20190610,W100 Manchester,Grass,32,100,3082,616692.18
4010,2019-W-ITF-GBR-07A-2019,20190617,W100 Ilkley,Grass,32,100,2884,630796.74
4011,2019-W-ITF-GBR-08A-2019,20190729,W25 Woking,Hard,32,25,2627,599616.51
4012,2019-W-ITF-GBR-09A-2019,20190805,W25 Chiswick,Hard,32,25,2766,599167.03
4013,2019-W-ITF-GEO-01A-2019,20190429,W15 Tbilisi,Hard,32,15,2939,700499.7
4014,2019-W-ITF-GEO-02A-2019,20190826,W15 Batumi,Hard,32,15,2808,573136.97
4015,2019-W-ITF-GEO-03A-2019,20191007,W15 Telavi,Clay,32,15,2807,545962.79
4016,2019-W-ITF-GEO-04A-2019,20191014,W15 Telavi,Clay,32,15,3807,722433.39
4017,2019-W-ITF-GER-01A-2019,20190121,W15 Stuttgart Stammheim,Hard,32,15,4201,790301.2
4018,2019-W-ITF-GER-02A-2019,20190218,W25 Altenkirchen,Carpet,32,25,3005,663495.03
4019,2019-W-ITF-GER-03A-2019,20190429,W60 Wiesbaden,Clay,32,60,4684,828699.76
4020,2019-W-ITF-GER-04A-2019,20190708,W60 Versmold,Clay,32,60,3507,614889.28
4021,2019-W-ITF-GER-05A-2019,20190805,W60 Hechingen,Clay,32,60,2997,613031.77
4022,2019-W-ITF-GER-06A-2019,20190527,W25 Essen,Clay,32,25,2830,475263.39
4023,2019-W-ITF-GER-07A-2019,20190610,W15 Kaltenkirchen,Clay,32,15,3038,655721.03
4024,2019-W-ITF-GER-08A-2019,20190624,W25 Darmstadt,Clay,32,25,4520,767593.36
4025,2019-W-ITF-GER-09A-2019,20190701,W25 Stuttgart Vaihingen,Clay,32,25,3615,567389.91
4026,2019-W-ITF-GER-10A-2019,20190715,W25 Aschaffenburg,Clay,32,25,3367,766884.24
4027,2019-W-ITF-GER-11A-2019,20190722,W25 Horb,Clay,32,25,3338,582735.41
4028,2019-W-ITF-GER-12A-2019,20190729,W25 Bad Saulgau,Clay,32,25,2578,525534.3
4029,2019-W-ITF-GER-13A-2019,20190812,W25 Leipzig,Clay,32,25,3033,622101.56
4030,2019-W-ITF-GER-14A-2019,20190819,W25 Braunschweig,Clay,32,25,3366,586424.59
4031,2019-W-ITF-GRE-01A-2019,20190506,W15 Heraklion,Clay,32,15,3666,918637.93
4032,2019-W-ITF-GRE-02A-2019,20190513,W15 Heraklion,Clay,32,15,3348,720101.92
4033,2019-W-ITF-GRE-03A-2019,20190520,W15 Heraklion,Clay,32,15,3848,727694.3
4034,2019-W-ITF-GRE-04A-2019,20190527,W15 Heraklion,Clay,32,15,3630,731941.16
4035,2019-W-ITF-GRE-05A-2019,20191104,W15 Heraklion,Clay,32,15,3699,716286.75
4036,2019-W-ITF-GRE-06A-2019,20191111,W15 Heraklion,Clay,32,15,2816,639038.71
4037,2019-W-ITF-GRE-07A-2019,20191118,W15 Heraklion,Clay,32,15,4039,749684.66
4038,2019-W-ITF-GRE-08A-2019,20191125,W15 Heraklion,Clay,32,15,1879,331070.03
4039,2019-W-ITF-GRE-09A-2019,20191202,W15 Heraklion,Clay,32,15,2211,360603.69
4040,2019-W-ITF-GRE-10A-2019,20191209,W15 Heraklion,Clay,32,15,3620,927320.35
4041,2019-W-ITF-HKG-01A-2019,20181231,W25 Hong Kong,Hard,32,25,3865,946249.23
4042,2019-W-ITF-HKG-01B-2019,20191230,W25 Hong Kong,Hard,32,25,3152,623421.21
4043,2019-W-ITF-HKG-02A-2019,20190107,W25 Hong Kong,Hard,32,25,2967,498767.9
4044,2019-W-ITF-HKG-03A-2019,20190408,W25 Hong Kong,Hard,32,25,3204,732900.09
4045,2019-W-ITF-HKG-04A-2019,20190527,W25 Hong Kong,Hard,32,25,3835,820475.0
4046,2019-W-ITF-HUN-01A-2019,20190624,W15 Budapest,Clay,32,15,3357,636357.24
4047,2019-W-ITF-HUN-02A-2019,20190715,W25 Baja,Clay,32,25,2708,550794.47
4048,2019-W-ITF-HUN-03A-2019,20191014,W60 Szekesfehervar,Clay,32,60,2716,489030.53
4049,2019-W-ITF-HUN-04A-2019,20190909,W15 Szekesfehervar,Clay,32,15,3752,653181.58
4050,2019-W-ITF-HUN-05A-2019,20191021,W100 Szekesfehervar,Clay,32,100,3350,564405.0
4051,2019-W-ITF-HUN-06A-2019,20190923,W25 Kaposvar,Clay,32,25,2031,438382.22
4052,2019-W-ITF-INA-01A-2019,20190617,W25 Jakarta,Hard,32,25,2565,534659.06
4053,2019-W-ITF-INA-02A-2019,20190624,W15 Jakarta,Hard,32,15,1920,394852.19
4054,2019-W-ITF-IND-01A-2019,20190128,W25 Jodhpur,Hard,32,25,2298,512133.46
4055,2019-W-ITF-IND-02A-2019,20191111,W25 Gwalior,Hard,32,25,3662,780886.19
4056,2019-W-ITF-IND-03A-2019,20191118,W25 Bhopal,Hard,32,25,3284,554867.18
4057,2019-W-ITF-IND-04A-2019,20191202,W25 Solapur,Hard,32,25,3008,422856.21
4058,2019-W-ITF-IND-05A-2019,20191209,W25 Pune,Hard,32,25,2857,605539.95
4059,2019-W-ITF-IND-06A-2019,20191216,W25 Navi Mumbai,Hard,32,25,3883,587744.49
4060,2019-W-ITF-IRL-01A-2019,20190729,W15 Dublin,Carpet,32,15,4008,767339.73
4061,2019-W-ITF-ISR-01A-2019,20190325,W15 Tel Aviv,Hard,32,15,3233,467136.68
4062,2019-W-ITF-ISR-02A-2019,20190520,W25 Jerusalem,Hard,32,25,2282,387307.55
4063,2019-W-ITF-ISR-03A-2019,20190610,W25 Akko,Hard,32,25,2569,529088.28
4064,2019-W-ITF-ISR-04A-2019,20190617,W15 Netanya,Hard,32,15,3459,802380.7
4065,2019-W-ITF-ISR-05A-2019,20190909,W60 Meitar,Hard,32,60,2537,542478.09
4066,2019-W-ITF-ISR-06A-2019,20190826,W25 Kiryat Shmona,Hard,32,25,2645,484917.43
4067,2019-W-ITF-ISR-07A-2019,20190902,W15 Sajur,Hard,32,15,3491,541894.32
4068,2019-W-ITF-ITA-01A-2019,20190401,W25 Santa Margherita Di Pula,Clay,32,25,2022,423623.19
4069,2019-W-ITF-ITA-03A-2019,20190415,W25 Santa Margherita Di Pula,Clay,32,25,2895,618270.64
4070,2019-W-ITF-ITA-04A-2019,20190422,W25 Santa Margherita Di Pula,Clay,32,25,2997,537304.22
4071,2019-W-ITF-ITA-05A-2019,20190429,W25 Santa Margherita Di Pula,Clay,32,25,3045,801273.48
4072,2019-W-ITF-ITA-06A-2019,20190325,W25 Santa Margherita Di Pula,Clay,32,25,3256,770475.14
4073,2019-W-ITF-ITA-07A-2019,20190506,W25 Rome,Clay,32,25,3265,561516.07
4074,2019-W-ITF-ITA-08A-2019,20190513,W15 Barletta,Clay,32,15,2213,515799.04
4075,2019-W-ITF-ITA-09A-2019,20190520,W25 Caserta,Clay,32,25,3588,866343.14
4076,2019-W-ITF-ITA-10A-2019,20190527,W25 Grado,Clay,32,25,3225,709928.99
4077,2019-W-ITF-ITA-11A-2019,20190603,W60 Brescia,Clay,32,60,2457,546277.24
4078,2019-W-ITF-ITA-12A-2019,20190610,W60 Rome,Clay,32,60,3312,811079.18
4079,2019-W-ITF-ITA-13A-2019,20190617,W25 Padova,Clay,32,25,2851,508942.11
4080,2019-W-ITF-ITA-14A-2019,20190624,W25 Tarvisio,Clay,32,25,3101,626642.95
4081,2019-W-ITF-ITA-15A-2019,20190701,W25 Biella,Clay,32,25,3241,642284.59
4082,2019-W-ITF-ITA-16A-2019,20190708,W25 Torino,Clay,32,25,3487,596376.57
